Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:11.384,"urn:cite:hmt:vaimg.VA145RN-0317@0.161,0.3566,0.42,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:11.385,"urn:cite:hmt:vaimg.VA145RN-0317@0.152,0.3776,0.42,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:11.386,"urn:cite:hmt:vaimg.VA145RN-0317@0.153,0.3949,0.395,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:11.387,"urn:cite:hmt:vaimg.VA145RN-0317@0.155,0.4144,0.401,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.388,"urn:cite:hmt:vaimg.VA145RN-0317@0.16,0.4324,0.428,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:11.389,"urn:cite:hmt:vaimg.VA145RN-0317@0.159,0.4535,0.395,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:11.390,"urn:cite:hmt:vaimg.VA145RN-0317@0.157,0.47,0.415,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.391,"urn:cite:hmt:vaimg.VA145RN-0317@0.16,0.4895,0.424,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.392,"urn:cite:hmt:vaimg.VA145RN-0317@0.157,0.5075,0.41,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:11.393,"urn:cite:hmt:vaimg.VA145RN-0317@0.156,0.5285,0.42,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.394,"urn:cite:hmt:vaimg.VA145RN-0317@0.158,0.5465,0.439,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:11.395,"urn:cite:hmt:vaimg.VA145RN-0317@0.156,0.5661,0.41,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.396,"urn:cite:hmt:vaimg.VA145RN-0317@0.157,0.5848,0.453,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:11.397,"urn:cite:hmt:vaimg.VA145RN-0317@0.158,0.6044,0.429,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.398,"urn:cite:hmt:vaimg.VA145RN-0317@0.16,0.6231,0.445,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.399,"urn:cite:hmt:vaimg.VA145RN-0317@0.16,0.6396,0.416,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:11.400,"urn:cite:hmt:vaimg.VA145RN-0317@0.165,0.6607,0.451,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:11.401,"urn:cite:hmt:vaimg.VA145VN-0647@0.508,0.2282,0.388,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:11.402,"urn:cite:hmt:vaimg.VA145VN-0647@0.502,0.25,0.421,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.403,"urn:cite:hmt:vaimg.VA145VN-0647@0.507,0.2703,0.417,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:11.404,"urn:cite:hmt:vaimg.VA145VN-0647@0.504,0.2883,0.415,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:11.405,"urn:cite:hmt:vaimg.VA145VN-0647@0.51,0.3041,0.394,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.406,"urn:cite:hmt:vaimg.VA145VN-0647@0.508,0.3228,0.422,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.407,"urn:cite:hmt:vaimg.VA145VN-0647@0.509,0.3423,0.382,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:11.408,"urn:cite:hmt:vaimg.VA145VN-0647@0.509,0.3604,0.387,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.409,"urn:cite:hmt:vaimg.VA145VN-0647@0.51,0.3814,0.406,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.410,"urn:cite:hmt:vaimg.VA145VN-0647@0.508,0.4009,0.402,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:11.411,"urn:cite:hmt:vaimg.VA145VN-0647@0.506,0.4167,0.404,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.412,"urn:cite:hmt:vaimg.VA145VN-0647@0.505,0.4369,0.387,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.413,"urn:cite:hmt:vaimg.VA145VN-0647@0.504,0.4565,0.408,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:11.414,"urn:cite:hmt:vaimg.VA145VN-0647@0.502,0.473,0.422,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.415,"urn:cite:hmt:vaimg.VA145VN-0647@0.507,0.4925,0.381,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.416,"urn:cite:hmt:vaimg.VA145VN-0647@0.501,0.512,0.411,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:11.417,"urn:cite:hmt:vaimg.VA145VN-0647@0.502,0.5315,0.395,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:11.418,"urn:cite:hmt:vaimg.VA145VN-0647@0.499,0.5511,0.398,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.419,"urn:cite:hmt:vaimg.VA145VN-0647@0.507,0.5691,0.374,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:11.420,"urn:cite:hmt:vaimg.VA145VN-0647@0.509,0.5871,0.395,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.421,"urn:cite:hmt:vaimg.VA145VN-0647@0.51,0.6074,0.408,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:11.422,"urn:cite:hmt:vaimg.VA145VN-0647@0.51,0.6254,0.41,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:11.423,"urn:cite:hmt:vaimg.VA145VN-0647@0.506,0.6449,0.43,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.424,"urn:cite:hmt:vaimg.VA145VN-0647@0.516,0.6644,0.407,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.425,"urn:cite:hmt:vaimg.VA145VN-0647@0.508,0.6817,0.405,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.426,"urn:cite:hmt:vaimg.VA146RN-0318@0.162,0.202,0.467,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.427,"urn:cite:hmt:vaimg.VA146RN-0318@0.159,0.2222,0.349,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.428,"urn:cite:hmt:vaimg.VA146RN-0318@0.16,0.2425,0.42,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.429,"urn:cite:hmt:vaimg.VA146RN-0318@0.155,0.2605,0.437,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.430,"urn:cite:hmt:vaimg.VA146RN-0318@0.156,0.28,0.393,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:11.431,"urn:cite:hmt:vaimg.VA146RN-0318@0.162,0.2973,0.399,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.432,"urn:cite:hmt:vaimg.VA146RN-0318@0.158,0.3146,0.442,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:11.433,"urn:cite:hmt:vaimg.VA146RN-0318@0.164,0.3356,0.442,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:11.434,"urn:cite:hmt:vaimg.VA146RN-0318@0.158,0.3544,0.415,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:11.435,"urn:cite:hmt:vaimg.VA146RN-0318@0.158,0.3754,0.428,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:11.436,"urn:cite:hmt:vaimg.VA146RN-0318@0.161,0.3949,0.401,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.437,"urn:cite:hmt:vaimg.VA146RN-0318@0.156,0.4137,0.461,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.438,"urn:cite:hmt:vaimg.VA146RN-0318@0.156,0.4339,0.414,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:11.439,"urn:cite:hmt:vaimg.VA146RN-0318@0.158,0.4527,0.439,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:11.440,"urn:cite:hmt:vaimg.VA146RN-0318@0.155,0.4707,0.433,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.441,"urn:cite:hmt:vaimg.VA146RN-0318@0.156,0.488,0.432,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.442,"urn:cite:hmt:vaimg.VA146RN-0318@0.16,0.5075,0.4,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:11.443,"urn:cite:hmt:vaimg.VA146RN-0318@0.157,0.5248,0.433,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.444,"urn:cite:hmt:vaimg.VA146RN-0318@0.159,0.5458,0.435,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:11.445,"urn:cite:hmt:vaimg.VA146RN-0318@0.156,0.5631,0.414,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:11.446,"urn:cite:hmt:vaimg.VA146RN-0318@0.153,0.5826,0.443,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:11.447,"urn:cite:hmt:vaimg.VA146RN-0318@0.153,0.6036,0.448,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:11.448,"urn:cite:hmt:vaimg.VA146RN-0318@0.155,0.6209,0.383,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:11.449,"urn:cite:hmt:vaimg.VA146RN-0318@0.152,0.6389,0.442,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.450,"urn:cite:hmt:vaimg.VA146RN-0318@0.152,0.6577,0.405,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:11.451,"urn:cite:hmt:vaimg.VA146VN-0648@0.497,0.2252,0.433,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:11.452,"urn:cite:hmt:vaimg.VA146VN-0648@0.493,0.2455,0.399,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:11.453,"urn:cite:hmt:vaimg.VA146VN-0648@0.497,0.2635,0.363,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.454,"urn:cite:hmt:vaimg.VA146VN-0648@0.496,0.2823,0.402,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.455,"urn:cite:hmt:vaimg.VA146VN-0648@0.495,0.2988,0.398,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.456,"urn:cite:hmt:vaimg.VA146VN-0648@0.488,0.3183,0.402,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:11.457,"urn:cite:hmt:vaimg.VA146VN-0648@0.492,0.3386,0.4,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:11.458,"urn:cite:hmt:vaimg.VA146VN-0648@0.494,0.3589,0.41,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:11.459,"urn:cite:hmt:vaimg.VA146VN-0648@0.497,0.3761,0.407,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:11.460,"urn:cite:hmt:vaimg.VA146VN-0648@0.496,0.3964,0.424,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:11.461,"urn:cite:hmt:vaimg.VA146VN-0648@0.496,0.4152,0.388,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:11.462,"urn:cite:hmt:vaimg.VA146VN-0648@0.493,0.4362,0.411,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:11.463,"urn:cite:hmt:vaimg.VA146VN-0648@0.488,0.4512,0.416,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.464,"urn:cite:hmt:vaimg.VA146VN-0648@0.491,0.473,0.412,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:11.465,"urn:cite:hmt:vaimg.VA146VN-0648@0.492,0.4932,0.396,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:11.466,"urn:cite:hmt:vaimg.VA146VN-0648@0.492,0.5105,0.408,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:11.467,"urn:cite:hmt:vaimg.VA146VN-0648@0.489,0.53,0.383,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:11.468,"urn:cite:hmt:vaimg.VA146VN-0648@0.489,0.53,0.383,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:11.469,"urn:cite:hmt:vaimg.VA146VN-0648@0.49,0.5661,0.426,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:11.470,"urn:cite:hmt:vaimg.VA146VN-0648@0.492,0.5863,0.415,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.471,"urn:cite:hmt:vaimg.VA146VN-0648@0.493,0.6044,0.409,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:11.472,"urn:cite:hmt:vaimg.VA146VN-0648@0.492,0.6186,0.44,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:11.473,"urn:cite:hmt:vaimg.VA146VN-0648@0.492,0.6389,0.438,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:11.474,"urn:cite:hmt:vaimg.VA146VN-0648@0.49,0.6584,0.425,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:11.475,"urn:cite:hmt:vaimg.VA146VN-0648@0.493,0.6802,0.434,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:11.476,"urn:cite:hmt:vaimg.VA147RN-0319@0.16,0.1952,0.364,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:11.477,"urn:cite:hmt:vaimg.VA147RN-0319@0.16,0.2162,0.372,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:11.478,"urn:cite:hmt:vaimg.VA147RN-0319@0.163,0.238,0.375,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.479,"urn:cite:hmt:vaimg.VA147RN-0319@0.164,0.259,0.368,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.480,"urn:cite:hmt:vaimg.VA147RN-0319@0.164,0.2755,0.353,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.481,"urn:cite:hmt:vaimg.VA147RN-0319@0.169,0.295,0.376,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.482,"urn:cite:hmt:vaimg.VA147RN-0319@0.162,0.3138,0.414,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:11.483,"urn:cite:hmt:vaimg.VA147RN-0319@0.165,0.3333,0.417,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:11.484,"urn:cite:hmt:vaimg.VA147RN-0319@0.166,0.3514,0.348,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.485,"urn:cite:hmt:vaimg.VA147RN-0319@0.167,0.3716,0.409,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:11.486,"urn:cite:hmt:vaimg.VA147RN-0319@0.168,0.3919,0.412,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.487,"urn:cite:hmt:vaimg.VA147RN-0319@0.169,0.4099,0.359,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:11.488,"urn:cite:hmt:vaimg.VA147RN-0319@0.17,0.4279,0.441,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:11.489,"urn:cite:hmt:vaimg.VA147RN-0319@0.164,0.4474,0.368,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:11.490,"urn:cite:hmt:vaimg.VA147RN-0319@0.16,0.4685,0.44,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:11.491,"urn:cite:hmt:vaimg.VA147RN-0319@0.159,0.4857,0.422,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:11.492,"urn:cite:hmt:vaimg.VA147RN-0319@0.16,0.5068,0.44,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:11.493,"urn:cite:hmt:vaimg.VA147RN-0319@0.16,0.5263,0.446,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:11.494,"urn:cite:hmt:vaimg.VA147RN-0319@0.162,0.5428,0.418,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:11.495,"urn:cite:hmt:vaimg.VA147RN-0319@0.161,0.5623,0.411,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:11.496,"urn:cite:hmt:vaimg.VA147RN-0319@0.165,0.5803,0.421,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.497,"urn:cite:hmt:vaimg.VA147RN-0319@0.161,0.5991,0.415,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:11.498,"urn:cite:hmt:vaimg.VA147RN-0319@0.159,0.6186,0.44,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.499,"urn:cite:hmt:vaimg.VA147RN-0319@0.16,0.6366,0.433,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:11.500,"urn:cite:hmt:vaimg.VA147RN-0319@0.165,0.6554,0.423,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:11.501,"urn:cite:hmt:vaimg.VA147VN-0649@0.493,0.2162,0.358,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:11.502,"urn:cite:hmt:vaimg.VA147VN-0649@0.495,0.2425,0.382,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:11.503,"urn:cite:hmt:vaimg.VA147VN-0649@0.492,0.2628,0.413,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.504,"urn:cite:hmt:vaimg.VA147VN-0649@0.491,0.2815,0.328,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:11.505,"urn:cite:hmt:vaimg.VA147VN-0649@0.496,0.3003,0.37,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.506,"urn:cite:hmt:vaimg.VA147VN-0649@0.496,0.3206,0.397,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:11.507,"urn:cite:hmt:vaimg.VA147VN-0649@0.502,0.3393,0.371,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:11.508,"urn:cite:hmt:vaimg.VA147VN-0649@0.496,0.3551,0.378,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:11.509,"urn:cite:hmt:vaimg.VA147VN-0649@0.496,0.3754,0.398,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:11.510,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.511,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.512,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.513,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.514,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.515,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.516,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.517,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.518,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.519,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.520,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.521,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.522,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.523,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.524,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.525,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.526,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.527,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.528,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.529,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.530,""
urn:cts:greekLit:tlg0012.tlg001.msA:11.531,""
