urn:cts:greekLit:tlg5026.msA.hmt:11.36,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.37,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.38,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.39,"urn:cite:hmt:msA.138v"
urn:cts:greekLit:tlg5026.msA.hmt:11.40,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msA.hmt:11.41,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msA.hmt:11.42,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msA.hmt:11.43,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msA.hmt:11.44,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msA.hmt:11.45,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msA.hmt:11.46,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msA.hmt:11.47,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msA.hmt:11.48,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msA.hmt:11.49,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msA.hmt:11.50,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msA.hmt:11.51,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msA.hmt:11.52,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msA.hmt:11.53,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msA.hmt:11.54,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msA.hmt:11.55,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msA.hmt:11.56,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msA.hmt:11.57,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msA.hmt:11.58,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msA.hmt:11.59,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msA.hmt:11.60,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msA.hmt:11.61,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msA.hmt:11.62,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msA.hmt:11.63,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msA.hmt:11.64,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msA.hmt:11.65,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msA.hmt:11.66,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msA.hmt:11.67,"urn:cite:hmt:msA.140v"
urn:cts:greekLit:tlg5026.msA.hmt:11.68,"urn:cite:hmt:msA.140v"
urn:cts:greekLit:tlg5026.msA.hmt:11.69,"urn:cite:hmt:msA.140v"
urn:cts:greekLit:tlg5026.msA.hmt:11.70,"urn:cite:hmt:msA.140v"
urn:cts:greekLit:tlg5026.msA.hmt:11.71,"urn:cite:hmt:msA.140v"
urn:cts:greekLit:tlg5026.msA.hmt:11.72,"urn:cite:hmt:msA.140v"
urn:cts:greekLit:tlg5026.msA.hmt:11.73,"urn:cite:hmt:msA.140v"
urn:cts:greekLit:tlg5026.msA.hmt:11.74,"urn:cite:hmt:msA.140v"
urn:cts:greekLit:tlg5026.msA.hmt:11.75,"urn:cite:hmt:msA.140v"
urn:cts:greekLit:tlg5026.msA.hmt:11.76,"urn:cite:hmt:msA.140v"
urn:cts:greekLit:tlg5026.msA.hmt:11.77,"urn:cite:hmt:msA.140v"
urn:cts:greekLit:tlg5026.msA.hmt:11.78,""
urn:cts:greekLit:tlg5026.msA.hmt:11.79,""
urn:cts:greekLit:tlg5026.msA.hmt:11.80,""
urn:cts:greekLit:tlg5026.msA.hmt:11.81,""
urn:cts:greekLit:tlg5026.msA.hmt:11.82,""
urn:cts:greekLit:tlg5026.msA.hmt:11.83,""
urn:cts:greekLit:tlg5026.msA.hmt:11.84,""
urn:cts:greekLit:tlg5026.msA.hmt:11.85,""
urn:cts:greekLit:tlg5026.msA.hmt:11.86,""
urn:cts:greekLit:tlg5026.msA.hmt:11.87,""
urn:cts:greekLit:tlg5026.msA.hmt:11.88,""
urn:cts:greekLit:tlg5026.msA.hmt:11.89,""
urn:cts:greekLit:tlg5026.msA.hmt:11.90,""
urn:cts:greekLit:tlg5026.msA.hmt:11.91,""
urn:cts:greekLit:tlg5026.msA.hmt:11.92,""
urn:cts:greekLit:tlg5026.msA.hmt:11.93,""
urn:cts:greekLit:tlg5026.msA.hmt:11.94,""
urn:cts:greekLit:tlg5026.msA.hmt:11.95,""
urn:cts:greekLit:tlg5026.msA.hmt:11.96,""
urn:cts:greekLit:tlg5026.msA.hmt:11.97,""
urn:cts:greekLit:tlg5026.msA.hmt:11.98,""
urn:cts:greekLit:tlg5026.msA.hmt:11.99,""
urn:cts:greekLit:tlg5026.msA.hmt:11.101,""
urn:cts:greekLit:tlg5026.msA.hmt:11.102,""
urn:cts:greekLit:tlg5026.msA.hmt:11.103,""
urn:cts:greekLit:tlg5026.msA.hmt:11.104,""
urn:cts:greekLit:tlg5026.msA.hmt:11.105,""
urn:cts:greekLit:tlg5026.msA.hmt:11.106,""
urn:cts:greekLit:tlg5026.msA.hmt:11.107,""
urn:cts:greekLit:tlg5026.msA.hmt:11.108,""
urn:cts:greekLit:tlg5026.msA.hmt:11.109,""
urn:cts:greekLit:tlg5026.msA.hmt:11.110,""
